# q Iq
4.371327619566703544e-04 4.724516909377689473e+06
4.382420709194156678e-04 4.723997300976194441e+06
4.393541949682902461e-04 4.723475132181331515e+06
4.404691412471202559e-04 4.722950390786498785e+06
4.415869169178593986e-04 4.722423064531083219e+06
4.427075291606379168e-04 4.721893141100259498e+06
4.438309851738054201e-04 4.721360608124806546e+06
4.449572921739803244e-04 4.720825453180893324e+06
4.460864573960928955e-04 4.720287663789898157e+06
4.472184880934347421e-04 4.719747227418209426e+06
4.483533915377042444e-04 4.719204131477024406e+06
4.494911750190515483e-04 4.718658363322149962e+06
4.506318458461289807e-04 4.718109910253815353e+06
4.517754113461340927e-04 4.717558759516469203e+06
4.529218788648603456e-04 4.717004898298578337e+06
4.540712557667408588e-04 4.716448313732444309e+06
4.552235494348988248e-04 4.715888992893985473e+06
4.563787672711934256e-04 4.715326922802551650e+06
4.575369166962666703e-04 4.714762090420729481e+06
4.586980051495918040e-04 4.714194482654133812e+06
4.598620400895222062e-04 4.713624086351217702e+06
4.610290289933381734e-04 4.713050888303067535e+06
4.621989793572937031e-04 4.712474875243209302e+06
4.633718986966677759e-04 4.711896033847408369e+06
4.645477945458090794e-04 4.711314350733469240e+06
4.657266744581880493e-04 4.710729812461038120e+06
4.669085460064414852e-04 4.710142405531405471e+06
4.680934167824248081e-04 4.709552116387302987e+06
4.692812943972591157e-04 4.708958931412708946e+06
4.704721864813793744e-04 4.708362836932644248e+06
4.716661006845840765e-04 4.707763819212979637e+06
4.728630446760857093e-04 4.707161864460224286e+06
4.740630261445587311e-04 4.706556958821345121e+06
4.752660527981877100e-04 4.705949088383548893e+06
4.764721323647196907e-04 4.705338239174094982e+06
4.776812725915122789e-04 4.704724397160089575e+06
4.788934812455826473e-04 4.704107548248285428e+06
4.801087661136582761e-04 4.703487678284893744e+06
4.813271350022278023e-04 4.702864773055369966e+06
4.825485957375904591e-04 4.702238818284220994e+06
4.837731561659047567e-04 4.701609799634808674e+06
4.850008241532423130e-04 4.700977702709144913e+06
4.862316075856343658e-04 4.700342513047691435e+06
4.874655143691265791e-04 4.699704216129172593e+06
4.887025524298256639e-04 4.699062797370363027e+06
4.899427297139540222e-04 4.698418242125890218e+06
4.911860541878987525e-04 4.697770535688042641e+06
4.924325338382626619e-04 4.697119663286565803e+06
4.936821766719158740e-04 4.696465610088462941e+06
4.949349907160484124e-04 4.695808361197801307e+06
4.961909840182210504e-04 4.695147901655503549e+06
4.974501646464151838e-04 4.694484216439167038e+06
4.987125406890883421e-04 4.693817290462843142e+06
4.999781202552218938e-04 4.693147108576858416e+06
5.012469114743775328e-04 4.692473655567604117e+06
5.025189224967453088e-04 4.691796916157349013e+06
5.037941614931992470e-04 4.691116875004029833e+06
5.050726366553486306e-04 4.690433516701067798e+06
5.063543561955891753e-04 4.689746825777159072e+06
5.076393283471590826e-04 4.689056786696085706e+06
5.089275613641877204e-04 4.688363383856516331e+06
5.102190635217533025e-04 4.687666601591812447e+06
5.115138431159313524e-04 4.686966424169828184e+06
5.128119084638520578e-04 4.686262835792717524e+06
5.141132679037516617e-04 4.685555820596738718e+06
5.154179297950254798e-04 4.684845362652055919e+06
5.167259025182823276e-04 4.684131445962555707e+06
5.180371944753994892e-04 4.683414054465635680e+06
5.193518140895757350e-04 4.682693172032024711e+06
5.206697698053833635e-04 4.681968782465580851e+06
5.219910700888270730e-04 4.681240869503102265e+06
5.233157234273932935e-04 4.680509416814134456e+06
5.246437383301091667e-04 4.679774408000775613e+06
5.259751233275929616e-04 4.679035826597485691e+06
5.273098869721129468e-04 4.678293656070894562e+06
5.286480378376401910e-04 4.677547879819612019e+06
5.299895845199022312e-04 4.676798481174036860e+06
5.313345356364422697e-04 4.676045443396163173e+06
5.326828998266696985e-04 4.675288749679400586e+06
5.340346857519208141e-04 4.674528383148368448e+06
5.353899020955089081e-04 4.673764326858730055e+06
5.367485575627848737e-04 4.672996563796982169e+06
5.381106608811910908e-04 4.672225076880279928e+06
5.394762208003162866e-04 4.671449848956248723e+06
5.408452460919532150e-04 4.670670862802797928e+06
5.422177455501554690e-04 4.669888101127931848e+06
5.435937279912936423e-04 4.669101546569567174e+06
5.449732022541095393e-04 4.668311181695349514e+06
5.463561771997776494e-04 4.667516989002470858e+06
5.477426617119566469e-04 4.666718950917481445e+06
5.491326646968519489e-04 4.665917049796113744e+06
5.505261950832676492e-04 4.665111267923093401e+06
5.519232618226682088e-04 4.664301587511970662e+06
5.533238738892339676e-04 4.663487990704924800e+06
5.547280402799176311e-04 4.662670459572600201e+06
5.561357700145055276e-04 4.661848976113916375e+06
5.575470721356709514e-04 4.661023522255896591e+06
5.589619557090372629e-04 4.660194079853486270e+06
5.603804298232313401e-04 4.659360630689387210e+06
5.618025035899457034e-04 4.658523156473871320e+06
5.632281861439957611e-04 4.657681638844608329e+06
5.646574866433770558e-04 4.656836059366500936e+06
5.660904142693252202e-04 4.655986399531505071e+06
5.675269782263763678e-04 4.655132640758458525e+06
5.689671877424247719e-04 4.654274764392913319e+06
5.704110520687807624e-04 4.653412751706968062e+06
5.718585804802336090e-04 4.652546583899096586e+06
5.733097822751071415e-04 4.651676242093981244e+06
5.747646667753236087e-04 4.650801707342346199e+06
5.762232433264592984e-04 4.649922960620795377e+06
5.776855212978083964e-04 4.649039982831648551e+06
5.791515100824414257e-04 4.648152754802769981e+06
5.806212190972644431e-04 4.647261257287423126e+06
5.820946577830807310e-04 4.646365470964093693e+06
5.835718356046528136e-04 4.645465376436338760e+06
5.850527620507616541e-04 4.644560954232632183e+06
5.865374466342661774e-04 4.643652184806196950e+06
5.880258988921676722e-04 4.642739048534859903e+06
5.895181283856696383e-04 4.641821525720891543e+06
5.910141447002376352e-04 4.640899596590860747e+06
5.925139574456621651e-04 4.639973241295470856e+06
5.940175762561216658e-04 4.639042439909424633e+06
5.955250107902432255e-04 4.638107172431259416e+06
5.970362707311627562e-04 4.637167418783217669e+06
5.985513657865913469e-04 4.636223158811084926e+06
6.000703056888728347e-04 4.635274372284054756e+06
6.015931001950513505e-04 4.634321038894587196e+06
6.031197590869287820e-04 4.633363138258260675e+06
6.046502921711323190e-04 4.632400649913634174e+06
6.061847092791750611e-04 4.631433553322115913e+06
6.077230202675183582e-04 4.630461827867818065e+06
6.092652350176364301e-04 4.629485452857430093e+06
6.108113634360805505e-04 4.628504407520077191e+06
6.123614154545421479e-04 4.627518671007192694e+06
6.139154010299139545e-04 4.626528222392394207e+06
6.154733301443591782e-04 4.625533040671345778e+06
6.170352128053698329e-04 4.624533104761636816e+06
6.186010590458366695e-04 4.623528393502659164e+06
6.201708789241081564e-04 4.622518885655479506e+06
6.217446825240596515e-04 4.621504559902727604e+06
6.233224799551563946e-04 4.620485394848467782e+06
6.249042813525163909e-04 4.619461369018089026e+06
6.264900968769800170e-04 4.618432460858184844e+06
6.280799367151701940e-04 4.617398648736448027e+06
6.296738110795629690e-04 4.616359910941552371e+06
6.312717302085477968e-04 4.615316225683050230e+06
6.328737043664982298e-04 4.614267571091259830e+06
6.344797438438355610e-04 4.613213925217165612e+06
6.360898589570934420e-04 4.612155266032316722e+06
6.377040600489860796e-04 4.611091571428724565e+06
6.393223574884754562e-04 4.610022819218765013e+06
6.409447616708369242e-04 4.608948987135079689e+06
6.425712830177237158e-04 4.607870052830494009e+06
6.442019319772388257e-04 4.606785993877914734e+06
6.458367190239965938e-04 4.605696787770248018e+06
6.474756546591953470e-04 4.604602411920308135e+06
6.491187494106796319e-04 4.603502843660741113e+06
6.507660138330124229e-04 4.602398060243936256e+06
6.524174585075409333e-04 4.601288038841954432e+06
6.540730940424626435e-04 4.600172756546447985e+06
6.557329310728980502e-04 4.599052190368587151e+06
6.573969802609534426e-04 4.597926317238990217e+06
6.590652522957952779e-04 4.596795114007658325e+06
6.607377578937128487e-04 4.595658557443901896e+06
6.624145077981924423e-04 4.594516624236292206e+06
6.640955127799838022e-04 4.593369290992584080e+06
6.657807836371681075e-04 4.592216534239671193e+06
6.674703311952289884e-04 4.591058330423532985e+06
6.691641663071231077e-04 4.589894655909175985e+06
6.708622998533485737e-04 4.588725486980583519e+06
6.725647427420127031e-04 4.587550799840684980e+06
6.742715059089072647e-04 4.586370570611297153e+06
6.759826003175726638e-04 4.585184775333098136e+06
6.776980369593743787e-04 4.583993389965578914e+06
6.794178268535677962e-04 4.582796390387023799e+06
6.811419810473738883e-04 4.581593752394470386e+06
6.828705106160478430e-04 4.580385451703685336e+06
6.846034266629488860e-04 4.579171463949148543e+06
6.863407403196153085e-04 4.577951764684021473e+06
6.880824627458316869e-04 4.576726329380141571e+06
6.898286051297048858e-04 4.575495133428002708e+06
6.915791786877314952e-04 4.574258152136749588e+06
6.933341946648739415e-04 4.573015360734165646e+06
6.950936643346309609e-04 4.571766734366679564e+06
6.968575989991085060e-04 4.570512248099359684e+06
6.986260099890940134e-04 4.569251876915923320e+06
7.003989086641302384e-04 4.567985595718735829e+06
7.021763064125869204e-04 4.566713379328840412e+06
7.039582146517321237e-04 4.565435202485960908e+06
7.057446448278100826e-04 4.564151039848515764e+06
7.075356084161091817e-04 4.562860865993666463e+06
7.093311169210414274e-04 4.561564655417318456e+06
7.111311818762109695e-04 4.560262382534164935e+06
7.129358148444924891e-04 4.558954021677729674e+06
7.147450274181037320e-04 4.557639547100392170e+06
7.165588312186788001e-04 4.556318932973443530e+06
7.183772378973436127e-04 4.554992153387128375e+06
7.202002591347925588e-04 4.553659182350698858e+06
7.220279066413623319e-04 4.552319993792473339e+06
7.238601921571043542e-04 4.550974561559895985e+06
7.256971274518650081e-04 4.549622859419601038e+06
7.275387243253590361e-04 4.548264861057487316e+06
7.293849946072435923e-04 4.546900540078792721e+06
7.312359501571960877e-04 4.545529870008164085e+06
7.330916028649914944e-04 4.544152824289753102e+06
7.349519646505773716e-04 4.542769376287295483e+06
7.368170474641482426e-04 4.541379499284212478e+06
7.386868632862276683e-04 4.539983166483704001e+06
7.405614241277389377e-04 4.538580351008852012e+06
7.424407420300884429e-04 4.537171025902727619e+06
7.443248290652370192e-04 4.535755164128508419e+06
7.462136973357826704e-04 4.534332738569587469e+06
7.481073589750361370e-04 4.532903722029710189e+06
7.500058261470970078e-04 4.531468087233085185e+06
7.519091110469340589e-04 4.530025806824532337e+06
7.538172259004642922e-04 4.528576853369615041e+06
7.557301829646305641e-04 4.527121199354781769e+06
7.576479945274778053e-04 4.525658817187520675e+06
7.595706729082370460e-04 4.524189679196511395e+06
7.614982304573990335e-04 4.522713757631786168e+06
7.634306795567991251e-04 4.521231024664895609e+06
7.653680326196909056e-04 4.519741452389079146e+06
7.673103020908314054e-04 4.518245012819445692e+06
7.692575004465586211e-04 4.516741677893146873e+06
7.712096401948692528e-04 4.515231419469586574e+06
7.731667338755046810e-04 4.513714209330584854e+06
7.751287940600250182e-04 4.512190019180610776e+06
7.770958333518966036e-04 4.510658820646968670e+06
7.790678643865659456e-04 4.509120585280015133e+06
7.810448998315472173e-04 4.507575284553380683e+06
7.830269523865004272e-04 4.506022889864195138e+06
7.850140347833123007e-04 4.504463372533315793e+06
7.870061597861788966e-04 4.502896703805572353e+06
7.890033401916894153e-04 4.501322854849997908e+06
7.910055888289071893e-04 4.499741796760094352e+06
7.930129185594491552e-04 4.498153500554085709e+06
7.950253422775743241e-04 4.496557937175173312e+06
7.970428729102602182e-04 4.494955077491819859e+06
7.990655234172923177e-04 4.493344892298015766e+06
8.010933067913407132e-04 4.491727352313575335e+06
8.031262360580493365e-04 4.490102428184415214e+06
8.051643242761174915e-04 4.488470090482858010e+06
8.072075845373806284e-04 4.486830309707948938e+06
8.092560299669007652e-04 4.485183056285750121e+06
8.113096737230441171e-04 4.483528300569670275e+06
8.133685289975717356e-04 4.481866012840793468e+06
8.154326090157182219e-04 4.480196163308209740e+06
8.175019270362824742e-04 4.478518722109358758e+06
8.195764963517097618e-04 4.476833659310377203e+06
8.216563302881759682e-04 4.475140944906460121e+06
8.237414422056749770e-04 4.473440548822227865e+06
8.258318454981056255e-04 4.471732440912085585e+06
8.279275535933563806e-04 4.470016590960623696e+06
8.300285799533891479e-04 4.468292968682989478e+06
8.321349380743316452e-04 4.466561543725290336e+06
8.342466414865569837e-04 4.464822285665004514e+06
8.363637037547776674e-04 4.463075164011375979e+06
8.384861384781261504e-04 4.461320148205862381e+06
8.406139592902474268e-04 4.459557207622539252e+06
8.427471798593850084e-04 4.457786311568549834e+06
8.448858138884652756e-04 4.456007429284550250e+06
8.470298751151919114e-04 4.454220529945164919e+06
8.491793773121273248e-04 4.452425582659452222e+06
8.513343342867879526e-04 4.450622556471369229e+06
8.534947598817260077e-04 4.448811420360256918e+06
8.556606679746243472e-04 4.446992143241339363e+06
8.578320724783833166e-04 4.445164693966205232e+06
8.600089873412079203e-04 4.443329041323331185e+06
8.621914265466996529e-04 4.441485154038596898e+06
8.643794041139477892e-04 4.439633000775801949e+06
8.665729340976178552e-04 4.437772550137213431e+06
8.687720305880389064e-04 4.435903770664107054e+06
8.709767077113007806e-04 4.434026630837321281e+06
8.731869796293372562e-04 4.432141099077827297e+06
8.754028605400243895e-04 4.430247143747291528e+06
8.776243646772645401e-04 4.428344733148680069e+06
8.798515063110838412e-04 4.426433835526830517e+06
8.820842997477217539e-04 4.424514419069074094e+06
8.843227593297204063e-04 4.422586451905838214e+06
8.865668994360192436e-04 4.420649902111279778e+06
8.888167344820485953e-04 4.418704737703912891e+06
8.910722789198207480e-04 4.416750926647259854e+06
8.933335472380202593e-04 4.414788436850502156e+06
8.956005539621019699e-04 4.412817236169151030e+06
8.978733136543821849e-04 4.410837292405721731e+06
9.001518409141297467e-04 4.408848573310420848e+06
9.024361503776623123e-04 4.406851046581849456e+06
9.047262567184415462e-04 4.404844679867706262e+06
9.070221746471661449e-04 4.402829440765507519e+06
9.093239189118629100e-04 4.400805296823332086e+06
9.116315042979887713e-04 4.398772215540545993e+06
9.139449456285175235e-04 4.396730164368569851e+06
9.162642577640430419e-04 4.394679110711636953e+06
9.185894556028671026e-04 4.392619021927580237e+06
9.209205540811015150e-04 4.390549865328605287e+06
9.232575681727614707e-04 4.388471608182108961e+06
9.256005128898596532e-04 4.386384217711478472e+06
9.279494032825045743e-04 4.384287661096924916e+06
9.303042544389994537e-04 4.382181905476313084e+06
9.326650814859366529e-04 4.380066917946013622e+06
9.350318995882927597e-04 4.377942665561764501e+06
9.374047239495318044e-04 4.375809115339540876e+06
9.397835698116958989e-04 4.373666234256446362e+06
9.421684524555108383e-04 4.371513989251603372e+06
9.445593872004759807e-04 4.369352347227077000e+06
9.469563894049699577e-04 4.367181275048780255e+06
9.493594744663464086e-04 4.365000739547428675e+06
9.517686578210296077e-04 4.362810707519481890e+06
9.541839549446207158e-04 4.360611145728102885e+06
9.566053813519892869e-04 4.358402020904142410e+06
9.590329525973808212e-04 4.356183299747123383e+06
9.614666842745087051e-04 4.353954948926239274e+06
9.639065920166615476e-04 4.351716935081382282e+06
9.663526914968003246e-04 4.349469224824160337e+06
9.688049984276570414e-04 4.347211784738947637e+06
9.712635285618380571e-04 4.344944581383944489e+06
9.737282976919269754e-04 4.342667581292239018e+06
9.761993216505839574e-04 4.340380750972899608e+06
9.786766163106448181e-04 4.338084056912078522e+06
9.811601975852294460e-04 4.335777465574114583e+06
9.836500814278368882e-04 4.333460943402669393e+06
9.861462838324547460e-04 4.331134456821868196e+06
9.886488208336546932e-04 4.328797972237459384e+06
9.911577085067024145e-04 4.326451456037979573e+06
9.936729629676573517e-04 4.324094874595948495e+06
9.961946003734735346e-04 4.321728194269069470e+06
9.987226369221108204e-04 4.319351381401441991e+06
1.001257088852630303e-03 4.316964402324796654e+06
1.003797972445306420e-03 4.314567223359741271e+06
1.006345304021724748e-03 4.312159810817032121e+06
1.008899099944892373e-03 4.309742130998834968e+06
1.011459376619341108e-03 4.307314150200034492e+06
1.014026150491230058e-03 4.304875834709537216e+06
1.016599438048454039e-03 4.302427150811602362e+06
1.019179255820750916e-03 4.299968064787173644e+06
1.021765620379805903e-03 4.297498542915243655e+06
1.024358548339354778e-03 4.295018551474231295e+06
1.026958056355297723e-03 4.292528056743360125e+06
1.029564161125801893e-03 4.290027025004074909e+06
1.032176879391407016e-03 4.287515422541462816e+06
1.034796227935135980e-03 4.284993215645692311e+06
1.037422223582603036e-03 4.282460370613464154e+06
1.040054883202121356e-03 4.279916853749491274e+06
1.042694223704808193e-03 4.277362631367992610e+06
1.045340262044696343e-03 4.274797669794186950e+06
1.047993015218844515e-03 4.272221935365830548e+06
1.050652500267444884e-03 4.269635394434753805e+06
1.053318734273929773e-03 4.267038013368417509e+06
1.055991734365086150e-03 4.264429758551497944e+06
1.058671517711164264e-03 4.261810596387472935e+06
1.061358101525984978e-03 4.259180493300235830e+06
1.064051503067052311e-03 4.256539415735735558e+06
1.066751739635666846e-03 4.253887330163612030e+06
1.069458828577034802e-03 4.251224203078862280e+06
1.072172787280376450e-03 4.248550001003540121e+06
1.074893633179039958e-03 4.245864690488446504e+06
1.077621383750620434e-03 4.243168238114847802e+06
1.080356056517059243e-03 4.240460610496227629e+06
1.083097669044763914e-03 4.237741774280038662e+06
1.085846238944722635e-03 4.235011696149479598e+06
1.088601783872614626e-03 4.232270342825293541e+06
1.091364321528922026e-03 4.229517681067583151e+06
1.094133869659044602e-03 4.226753677677645348e+06
1.096910446053417712e-03 4.223978299499824643e+06
1.099694068547622675e-03 4.221191513423384167e+06
1.102484755022498878e-03 4.218393286384400912e+06
1.105282523404265208e-03 4.215583585367681459e+06
1.108087391664631504e-03 4.212762377408684231e+06
1.110899377820912838e-03 4.209929629595479928e+06
1.113718499936145953e-03 4.207085309070722200e+06
1.116544776119208311e-03 4.204229383033629507e+06
1.119378224524932583e-03 4.201361818742009811e+06
1.122218863354220494e-03 4.198482583514287136e+06
1.125066710854160561e-03 4.195591644731554203e+06
1.127921785318153867e-03 4.192688969839637168e+06
1.130784105086018142e-03 4.189774526351204608e+06
1.133653688544112225e-03 4.186848281847871374e+06
1.136530554125456853e-03 4.183910203982332721e+06
1.139414720309850013e-03 4.180960260480520315e+06
1.142306205623983169e-03 4.177998419143784791e+06
1.145205028641563131e-03 4.175024647851089016e+06
1.148111207983433047e-03 4.172038914561221376e+06
1.151024762317690801e-03 4.169041187315043993e+06
1.153945710359803936e-03 4.166031434237750247e+06
1.156874070872737810e-03 4.163009623541149776e+06
1.159809862667072469e-03 4.159975723525966983e+06
1.162753104601121478e-03 4.156929702584174462e+06
1.165703815581054436e-03 4.153871529201340862e+06
1.168662014561021659e-03 4.150801171958986670e+06
1.171627720543273223e-03 4.147718599536994472e+06
1.174600952578278880e-03 4.144623780716008041e+06
1.177581729764852307e-03 4.141516684379881714e+06
1.180570071250276656e-03 4.138397279518118594e+06
1.183565996230425332e-03 4.135265535228371620e+06
1.186569523949880826e-03 4.132121420718933921e+06
1.189580673702066551e-03 4.128964905311265960e+06
1.192599464829366320e-03 4.125795958442538511e+06
1.195625916723246866e-03 4.122614549668218940e+06
1.198660048824384469e-03 4.119420648664645385e+06
1.201701880622792250e-03 4.116214225231648423e+06
1.204751431657943113e-03 4.112995249295193702e+06
1.207808721518891177e-03 4.109763690910045058e+06
1.210873769844405786e-03 4.106519520262436941e+06
1.213946596323093154e-03 4.103262707672794349e+06
1.217027220693520399e-03 4.099993223598457407e+06
1.220115662744345646e-03 4.096711038636444602e+06
1.223211942314446615e-03 4.093416123526209965e+06
1.226316079293046169e-03 4.090108449152465444e+06
1.229428093619837434e-03 4.086787986547994893e+06
1.232548005285114554e-03 4.083454706896503456e+06
1.235675834329903007e-03 4.080108581535490230e+06
1.238811600846086245e-03 4.076749581959135365e+06
1.241955324976531678e-03 4.073377679821236059e+06
1.245107026915226412e-03 4.069992846938128117e+06
1.248266726907403239e-03 4.066595055291667581e+06
1.251434445249669652e-03 4.063184277032216080e+06
1.254610202290138820e-03 4.059760484481654596e+06
1.257794018428564460e-03 4.056323650136419572e+06
1.260985914116467908e-03 4.052873746670566034e+06
1.264185909857266704e-03 4.049410746938861441e+06
1.267394026206413804e-03 4.045934623979878612e+06
1.270610283771525300e-03 4.042445351019150112e+06
1.273834703212510522e-03 4.038942901472311467e+06
1.277067305241707780e-03 4.035427248948295601e+06
1.280308110624018593e-03 4.031898367252525873e+06
1.283557140177040605e-03 4.028356230390159879e+06
1.286814414771196612e-03 4.024800812569342088e+06
1.290079955329872467e-03 4.021232088204482570e+06
1.293353782829554125e-03 4.017650031919557136e+06
1.296635918299958836e-03 4.014054618551440071e+06
1.299926382824167191e-03 4.010445823153262027e+06
1.303225197538766247e-03 4.006823620997774880e+06
1.306532383633980708e-03 4.003187987580765970e+06
1.309847962353807805e-03 3.999538898624474183e+06
1.313171954996154769e-03 3.995876330081051681e+06
1.316504382912979344e-03 3.992200258136028424e+06
1.319845267510424015e-03 3.988510659211813007e+06
1.323194630248950444e-03 3.984807509971222375e+06
1.326552492643479769e-03 3.981090787321029697e+06
1.329918876263538972e-03 3.977360468415522948e+06
1.333293802733383823e-03 3.973616530660120770e+06
1.336677293732146986e-03 3.969858951714986935e+06
1.340069370993979400e-03 3.966087709498668090e+06
1.343470056308186233e-03 3.962302782191768289e+06
1.346879371519364580e-03 3.958504148240651470e+06
1.350297338527546142e-03 3.954691786361146253e+06
1.353723979288341426e-03 3.950865675542296842e+06
1.357159315813077222e-03 3.947025795050124172e+06
1.360603370168934510e-03 3.943172124431423843e+06
1.364056164479097652e-03 3.939304643517573364e+06
1.367517720922893166e-03 3.935423332428367808e+06
1.370988061735929154e-03 3.931528171575897373e+06
1.374467209210241021e-03 3.927619141668419819e+06
1.377955185694436976e-03 3.923696223714271560e+06
1.381452013593839189e-03 3.919759399025807157e+06
1.384957715370624962e-03 3.915808649223353248e+06
1.388472313543972656e-03 3.911843956239195541e+06
1.391995830690215220e-03 3.907865302321563940e+06
1.395528289442969205e-03 3.903872670038686134e+06
1.399069712493290025e-03 3.899866042282823008e+06
1.402620122589818327e-03 3.895845402274345048e+06
1.406179542538924616e-03 3.891810733565825503e+06
1.409747995204851294e-03 3.887762020046171732e+06
1.413325503509863575e-03 3.883699245944762602e+06
1.416912090434399325e-03 3.879622395835606381e+06
1.420507779017213690e-03 3.875531454641533084e+06
1.424112592355522653e-03 3.871426407638417557e+06
1.427726553605160233e-03 3.867307240459393710e+06
1.431349685980722909e-03 3.863173939099116717e+06
1.434982012755715765e-03 3.859026489918044303e+06
1.438623557262704716e-03 3.854864879646730609e+06
1.442274342893469811e-03 3.850689095390145667e+06
1.445934393099152036e-03 3.846499124632016756e+06
1.449603731390401414e-03 3.842294955239200965e+06
1.453282381337530965e-03 3.838076575466057751e+06
1.456970366570670226e-03 3.833843973958856892e+06
1.460667710779915305e-03 3.829597139760206919e+06
1.464374437715475902e-03 3.825336062313506380e+06
1.468090571187837283e-03 3.821060731467399746e+06
1.471816135067907736e-03 3.816771137480267324e+06
1.475551153287170143e-03 3.812467271024742164e+06
1.479295649837837883e-03 3.808149123192226980e+06
1.483049648773012482e-03 3.803816685497439932e+06
1.486813174206834745e-03 3.799469949882979970e+06
1.490586250314635030e-03 3.795108908723923843e+06
1.494368901333098043e-03 3.790733554832407273e+06
1.498161151560413766e-03 3.786343881462262943e+06
1.501963025356430536e-03 3.781939882313653361e+06
1.505774547142814217e-03 3.777521551537732128e+06
1.509595741403208869e-03 3.773088883741313592e+06
1.513426632683390278e-03 3.768641873991567176e+06
1.517267245591420776e-03 3.764180517820730340e+06
1.521117604797810573e-03 3.759704811230830383e+06
1.524977735035679084e-03 3.755214750698428601e+06
1.528847661100910622e-03 3.750710333179375622e+06
1.532727407852309655e-03 3.746191556113594212e+06
1.536617000211768858e-03 3.741658417429856490e+06
1.540516463164425236e-03 3.737110915550597943e+06
1.544425821758817555e-03 3.732549049396733288e+06
1.548345101107049399e-03 3.727972818392495159e+06
1.552274326384955059e-03 3.723382222470270470e+06
1.556213522832256956e-03 3.718777262075468432e+06
1.560162715752723504e-03 3.714157938171399757e+06
1.564121930514341275e-03 3.709524252244155388e+06
1.568091192549472650e-03 3.704876206307505257e+06
1.572070527355016924e-03 3.700213802907820325e+06
1.576059960492575979e-03 3.695537045128983445e+06
1.580059517588622980e-03 3.690845936597329564e+06
1.584069224334663057e-03 3.686140481486587320e+06
1.588089106487395284e-03 3.681420684522833675e+06
1.592119189868881381e-03 3.676686550989465788e+06
1.596159500366714631e-03 3.671938086732158437e+06
1.600210063934183165e-03 3.667175298163861968e+06
1.604270906590431721e-03 3.662398192269784398e+06
1.608342054420638803e-03 3.657606776612393092e+06
1.612423533576178881e-03 3.652801059336413629e+06
1.616515370274786969e-03 3.647981049173852429e+06
1.620617590800731232e-03 3.643146755449006334e+06
1.624730221504984504e-03 3.638298188083489425e+06
1.628853288805389744e-03 3.633435357601253781e+06
1.632986819186827429e-03 3.628558275133642834e+06
1.637130839201387080e-03 3.623666952424408868e+06
1.641285375468548970e-03 3.618761401834751945e+06
1.645450454675335267e-03 3.613841636348378845e+06
1.649626103576493693e-03 3.608907669576540589e+06
1.653812348994670349e-03 3.603959515763072297e+06
1.658009217820579284e-03 3.598997189789442811e+06
1.662216737013171410e-03 3.594020707179810386e+06
1.666434933599811015e-03 3.589030084106063936e+06
1.670663834676453354e-03 3.584025337392862421e+06
1.674903467407814431e-03 3.579006484522684012e+06
1.679153859027541227e-03 3.573973543640871532e+06
1.683415036838396437e-03 3.568926533560659271e+06
1.687687028212428919e-03 3.563865473768214229e+06
1.691969860591145420e-03 3.558790384427667595e+06
1.696263561485691429e-03 3.553701286386129446e+06
1.700568158477030285e-03 3.548598201178709511e+06
1.704883679216117947e-03 3.543481151033529080e+06
1.709210151424075822e-03 3.538350158876720350e+06
1.713547602892371820e-03 3.533205248337427154e+06
1.717896061483010313e-03 3.528046443752772640e+06
1.722255555128690422e-03 3.522873770172853954e+06
1.726626111832997926e-03 3.517687253365691751e+06
1.731007759670586321e-03 3.512486919822183438e+06
1.735400526787353763e-03 3.507272796761044301e+06
1.739804441400621309e-03 3.502044912133726757e+06
1.744219531799315933e-03 3.496803294629340060e+06
1.748645826344157658e-03 3.491547973679533694e+06
1.753083353467836929e-03 3.486278979463377036e+06
1.757532141675192212e-03 3.480996342912232969e+06
1.761992219543404058e-03 3.475700095714582596e+06
1.766463615722173135e-03 3.470390270320856944e+06
1.770946358933900419e-03 3.465066899948246311e+06
1.775440477973876064e-03 3.459730018585474230e+06
1.779946001710466753e-03 3.454379660997556988e+06
1.784462959085298924e-03 3.449015862730541267e+06
1.788991379113439835e-03 3.443638660116224084e+06
1.793531290883588385e-03 3.438248090276834555e+06
1.798082723558265279e-03 3.432844191129689105e+06
1.802645706373996693e-03 3.427427001391836442e+06
1.807220268641496642e-03 3.421996560584657826e+06
1.811806439745866464e-03 3.416552909038440324e+06
1.816404249146777406e-03 3.411096087896926794e+06
1.821013726378657325e-03 3.405626139121828601e+06
1.825634901050882586e-03 3.400143105497306213e+06
1.830267802847973654e-03 3.394647030634410679e+06
1.834912461529780497e-03 3.389137958975500893e+06
1.839568906931669063e-03 3.383615935798621271e+06
1.844237168964724463e-03 3.378081007221831009e+06
1.848917277615935934e-03 3.372533220207501203e+06
1.853609262948387876e-03 3.366972622566590551e+06
1.858313155101454575e-03 3.361399262962847482e+06
1.863028984290999264e-03 3.355813190916982479e+06
1.867756780809563637e-03 3.350214456810808275e+06
1.872496575026558457e-03 3.344603111891324166e+06
1.877248397388463262e-03 3.338979208274756558e+06
1.882012278419024562e-03 3.333342798950541299e+06
1.886788248719449687e-03 3.327693937785273418e+06
1.891576338968595661e-03 3.322032679526607040e+06
1.896376579923179755e-03 3.316359079807080328e+06
1.901189002417969648e-03 3.310673195147912484e+06
1.906013637365978810e-03 3.304975082962736022e+06
1.910850515758668374e-03 3.299264801561275497e+06
